code_module,code_presentation,id_student,gender,region,highest_education,age_band,num_of_prev_attempts,studied_credits,disability,final_result,assessment_type,date_submitted,sum_click
AAA,2013J,2457256,M,South Region,Lower Than A Level,35-55,0,180,N,Pass,TMA,115.8,1611
AAA,2013J,2458355,M,London Region,Lower Than A Level,35-55,0,60,N,Pass,TMA,114.2,4187
AAA,2013J,2460080,M,Scotland,HE Qualification,55<=,0,60,N,Pass,TMA,117.2,3424
AAA,2013J,2461190,M,South Region,HE Qualification,55<=,0,60,N,Fail,TMA,37.5,967
AAA,2013J,2469673,F,Yorkshire Region,Lower Than A Level,35-55,0,60,N,Fail,TMA,142.5,523
AAA,2013J,2479954,M,North Western Region,A Level or Equivalent,0-35,0,60,N,Pass,TMA,117.2,323
AAA,2013J,2481901,M,Wales,Lower Than A Level,35-55,0,60,N,Pass,TMA,112.8,1949
AAA,2013J,2482700,M,South Region,Lower Than A Level,0-35,0,120,N,Pass,TMA,114,1616
AAA,2013J,2486127,F,East Anglian Region,HE Qualification,0-35,0,120,N,Pass,TMA,111.6,1690
AAA,2013J,2498700,F,North Western Region,Lower Than A Level,0-35,0,240,N,Pass,TMA,117,2864
AAA,2013J,2516503,M,South East Region,HE Qualification,35-55,0,60,N,Pass,TMA,113.8,3070
AAA,2013J,2518069,M,East Midlands Region,A Level or Equivalent,0-35,0,60,N,Pass,TMA,111,1617
AAA,2013J,2521459,F,London Region,Lower Than A Level,0-35,0,60,N,Pass,TMA,118.6,1078
AAA,2013J,2523736,M,North Western Region,A Level or Equivalent,55<=,0,120,N,Pass,TMA,98.25,470
AAA,2013J,2529279,F,North Western Region,HE Qualification,35-55,0,60,N,Pass,TMA,112.2,1189
AAA,2013J,2532302,F,East Anglian Region,A Level or Equivalent,0-35,0,60,N,Pass,TMA,103.6,1216
AAA,2013J,2536991,M,South Region,HE Qualification,55<=,0,60,N,Distinction,TMA,115.6,1080
AAA,2013J,2550279,F,North Region,HE Qualification,35-55,0,60,N,Pass,TMA,117,2809
AAA,2013J,2551220,F,South Region,Lower Than A Level,0-35,0,60,N,Pass,TMA,117.2,1327
AAA,2013J,2555340,F,South Region,HE Qualification,35-55,0,60,N,Pass,TMA,112.8,4441
AAA,2013J,2557283,M,Yorkshire Region,HE Qualification,55<=,0,60,N,Pass,TMA,113.2,7262
AAA,2013J,2559575,M,South West Region,Lower Than A Level,0-35,0,60,N,Pass,TMA,113.2,650
AAA,2013J,2562034,M,East Anglian Region,A Level or Equivalent,0-35,0,60,N,Pass,TMA,117.4,248
AAA,2013J,2566163,F,South Region,A Level or Equivalent,0-35,0,60,N,Pass,TMA,113.4,1591
AAA,2013J,2566592,F,South Region,A Level or Equivalent,35-55,0,60,N,Pass,TMA,113,1359
AAA,2013J,2574528,M,Ireland,HE Qualification,35-55,0,60,N,Pass,TMA,115.2,988
AAA,2013J,2574583,M,Yorkshire Region,Lower Than A Level,35-55,0,60,N,Pass,TMA,116.2,1890
AAA,2013J,2578995,F,West Midlands Region,A Level or Equivalent,0-35,0,60,Y,Pass,TMA,114,1326
AAA,2013J,2586560,F,East Anglian Region,Lower Than A Level,35-55,0,60,N,Pass,TMA,114.6,2905
AAA,2013J,2594139,F,South West Region,A Level or Equivalent,0-35,0,60,N,Pass,TMA,124.2,1868
AAA,2013J,2598871,F,East Anglian Region,A Level or Equivalent,35-55,0,60,N,Pass,TMA,112.2,2049
AAA,2013J,2599352,F,Scotland,A Level or Equivalent,0-35,0,120,N,Pass,TMA,117.8,1160
AAA,2013J,2600688,M,West Midlands Region,A Level or Equivalent,0-35,0,60,N,Pass,TMA,114,582
AAA,2013J,2606098,F,East Midlands Region,A Level or Equivalent,0-35,0,60,N,Pass,TMA,115.2,491
AAA,2013J,2613116,F,London Region,Lower Than A Level,35-55,0,60,N,Pass,TMA,112.8,1181
AAA,2013J,2617002,F,Yorkshire Region,A Level or Equivalent,0-35,0,60,N,Pass,TMA,116.8,1473
AAA,2013J,2639449,M,East Midlands Region,A Level or Equivalent,0-35,0,120,N,Pass,TMA,103,797
AAA,2013J,2639540,F,North Western Region,A Level or Equivalent,35-55,0,60,N,Pass,TMA,116.6,1964
AAA,2013J,2639641,M,South East Region,Lower Than A Level,35-55,0,120,N,Pass,TMA,112,2042
AAA,2013J,2641155,M,East Midlands Region,Lower Than A Level,35-55,0,60,N,Pass,TMA,113.4,4109
AAA,2013J,2643002,F,South West Region,A Level or Equivalent,35-55,0,60,N,Pass,TMA,117.8,2434
AAA,2013J,2645733,F,South West Region,A Level or Equivalent,0-35,0,180,N,Pass,TMA,113.8,1596
AAA,2013J,2649826,M,East Anglian Region,Lower Than A Level,35-55,0,60,N,Distinction,TMA,107.4,5974
AAA,2013J,2650282,M,London Region,A Level or Equivalent,35-55,0,60,N,Pass,TMA,119,641
AAA,2013J,2664024,M,South East Region,HE Qualification,35-55,0,60,N,Pass,TMA,117.6,808
AAA,2013J,2666246,M,North Western Region,A Level or Equivalent,0-35,0,60,N,Pass,TMA,113.6,612
AAA,2013J,2669816,M,Yorkshire Region,A Level or Equivalent,0-35,0,60,N,Fail,TMA,114.4,280
AAA,2013J,2671132,M,London Region,HE Qualification,55<=,0,60,N,Pass,TMA,112,3720
AAA,2013J,2676809,F,North Region,HE Qualification,0-35,0,150,N,Fail,TMA,76.33333333,309
AAA,2013J,2678643,F,South Region,A Level or Equivalent,0-35,0,60,N,Pass,TMA,114.8,2287
AAA,2013J,2685865,F,East Midlands Region,Lower Than A Level,0-35,0,60,N,Pass,TMA,115.2,2815
AAA,2013J,2688067,M,East Anglian Region,A Level or Equivalent,0-35,0,60,N,Pass,TMA,114.2,289
AAA,2013J,2689958,M,East Anglian Region,A Level or Equivalent,35-55,0,60,N,Distinction,TMA,114.2,3929
AAA,2013J,2691206,F,West Midlands Region,A Level or Equivalent,0-35,0,60,N,Distinction,TMA,115.4,2297
AAA,2013J,2691244,M,South Region,A Level or Equivalent,35-55,0,180,N,Pass,TMA,139.5,472
AAA,2013J,2694424,M,East Anglian Region,A Level or Equivalent,35-55,0,120,N,Pass,TMA,112.6,4218
AAA,2013J,2698257,M,East Midlands Region,Lower Than A Level,0-35,0,120,N,Pass,TMA,116.2,758
AAA,2014J,6516,M,Scotland,HE Qualification,55<=,0,60,N,Pass,TMA,111.6,2791
AAA,2014J,24734,F,South Region,Lower Than A Level,0-35,0,60,N,Pass,TMA,121.6,499
AAA,2014J,26192,F,East Anglian Region,A Level or Equivalent,35-55,0,60,N,Distinction,TMA,113,2223
AAA,2014J,28061,M,Yorkshire Region,Lower Than A Level,35-55,0,60,N,Pass,TMA,115.2,1590
AAA,2014J,31600,F,South West Region,A Level or Equivalent,0-35,0,60,N,Pass,TMA,116.6,429
AAA,2014J,46844,M,North Region,HE Qualification,35-55,0,60,N,Pass,TMA,114,340
AAA,2014J,52765,F,Yorkshire Region,Lower Than A Level,35-55,0,120,N,Pass,TMA,115.4,4938
AAA,2014J,55104,F,West Midlands Region,A Level or Equivalent,0-35,0,60,N,Pass,TMA,114,1480
AAA,2014J,58071,M,East Anglian Region,HE Qualification,55<=,0,60,N,Pass,TMA,118.8,3648
AAA,2014J,58316,F,Wales,A Level or Equivalent,0-35,0,120,N,Pass,TMA,116.8,1295
AAA,2014J,62487,F,East Midlands Region,A Level or Equivalent,0-35,0,60,N,Pass,TMA,118.4,683
AAA,2014J,63165,M,South East Region,A Level or Equivalent,35-55,0,60,N,Pass,TMA,120.2,912
AAA,2014J,70011,F,Scotland,HE Qualification,0-35,0,60,N,Pass,TMA,114,6396
AAA,2014J,75255,M,North Western Region,A Level or Equivalent,0-35,0,120,N,Pass,TMA,116.6,950
AAA,2014J,85092,F,South West Region,Lower Than A Level,0-35,0,60,N,Pass,TMA,129.5,665
AAA,2014J,85144,M,Scotland,A Level or Equivalent,35-55,0,60,N,Pass,TMA,114,656
AAA,2014J,85302,M,London Region,Lower Than A Level,35-55,0,60,N,Pass,TMA,114.6,2280
AAA,2014J,94961,M,South Region,Lower Than A Level,35-55,1,60,N,Pass,TMA,137.5,901
AAA,2014J,101116,F,East Anglian Region,Lower Than A Level,35-55,0,60,N,Pass,TMA,114.8,1769
AAA,2014J,107489,F,London Region,HE Qualification,0-35,0,60,N,Pass,TMA,116.8,3722
AAA,2014J,108872,M,London Region,HE Qualification,55<=,0,60,N,Pass,TMA,113.6,1377
AAA,2014J,109155,F,South Region,HE Qualification,0-35,0,60,N,Pass,TMA,113.4,3019
AAA,2014J,117818,F,London Region,A Level or Equivalent,35-55,0,60,N,Pass,TMA,115.2,1695
AAA,2014J,121349,F,South West Region,A Level or Equivalent,35-55,1,60,N,Pass,TMA,113.6,2259
AAA,2014J,124064,F,South East Region,A Level or Equivalent,0-35,0,120,N,Distinction,TMA,115,2042
AAA,2014J,125018,M,South Region,HE Qualification,35-55,0,60,N,Pass,TMA,113.2,2195
AAA,2014J,130034,F,East Anglian Region,A Level or Equivalent,35-55,0,60,N,Pass,TMA,112.8,1831
AAA,2014J,130547,F,South Region,A Level or Equivalent,35-55,0,60,N,Pass,TMA,117,1252
AAA,2014J,130636,M,South East Region,A Level or Equivalent,0-35,0,60,N,Pass,TMA,113.6,332
AAA,2014J,131390,M,East Anglian Region,A Level or Equivalent,35-55,0,60,N,Pass,TMA,114,157
AAA,2014J,133816,F,South Region,A Level or Equivalent,35-55,0,60,N,Pass,TMA,113.6,4000
AAA,2014J,133922,M,North Region,Lower Than A Level,0-35,0,60,N,Pass,TMA,121.6,574
AAA,2014J,135400,F,South East Region,Lower Than A Level,35-55,1,60,Y,Pass,TMA,121.4,323
AAA,2014J,135471,M,East Anglian Region,Lower Than A Level,35-55,0,60,N,Distinction,TMA,110,2291
AAA,2014J,139033,M,South East Region,A Level or Equivalent,35-55,0,60,N,Fail,TMA,114,790
AAA,2014J,141377,M,South West Region,A Level or Equivalent,0-35,1,210,N,Pass,TMA,117.4,613
AAA,2014J,141506,M,Scotland,A Level or Equivalent,35-55,0,60,N,Fail,TMA,19,415
AAA,2014J,146503,M,East Anglian Region,Lower Than A Level,35-55,0,120,Y,Pass,TMA,113.4,368
AAA,2014J,147756,M,North Region,Lower Than A Level,0-35,1,120,N,Pass,TMA,124.4,1107
AAA,2014J,148993,F,North Western Region,A Level or Equivalent,35-55,1,60,Y,Pass,TMA,117,1948
AAA,2014J,149741,F,Scotland,A Level or Equivalent,35-55,0,60,N,Pass,TMA,110.8,2342
AAA,2014J,149962,M,West Midlands Region,A Level or Equivalent,0-35,0,60,N,Pass,TMA,115.2,141
AAA,2014J,155984,F,East Anglian Region,Lower Than A Level,0-35,1,120,N,Pass,TMA,117,1737
AAA,2014J,164944,F,East Anglian Region,A Level or Equivalent,0-35,0,60,Y,Pass,TMA,114.4,1300
AAA,2014J,165226,F,Wales,A Level or Equivalent,0-35,0,60,N,Fail,TMA,19,1062
AAA,2014J,167961,M,South West Region,HE Qualification,55<=,0,60,N,Pass,TMA,114.2,2129
AAA,2014J,174024,M,North Region,A Level or Equivalent,35-55,0,60,N,Pass,TMA,112.2,812
AAA,2014J,174094,F,South East Region,Lower Than A Level,35-55,0,60,Y,Pass,TMA,116.8,4841
AAA,2014J,174745,F,East Midlands Region,A Level or Equivalent,35-55,0,60,N,Pass,TMA,112.8,1610
AAA,2014J,175447,M,London Region,A Level or Equivalent,35-55,0,60,N,Pass,TMA,113.6,3779
AAA,2014J,183057,M,Wales,Lower Than A Level,0-35,0,60,N,Pass,TMA,136,833
AAA,2014J,185350,M,Yorkshire Region,Lower Than A Level,35-55,0,60,N,Fail,TMA,125.2,236
AAA,2014J,188278,M,Yorkshire Region,A Level or Equivalent,35-55,1,60,N,Pass,TMA,115.2,3063
AAA,2014J,199636,M,East Anglian Region,A Level or Equivalent,35-55,0,60,N,Pass,TMA,114.2,1836
AAA,2014J,199897,M,East Midlands Region,HE Qualification,35-55,0,60,N,Pass,TMA,121.6,2135
AAA,2014J,200804,M,South Region,A Level or Equivalent,0-35,0,60,N,Pass,TMA,116.2,930
AAA,2014J,205494,M,South West Region,HE Qualification,35-55,0,60,N,Pass,TMA,106.6,1114
AAA,2014J,228021,M,Scotland,A Level or Equivalent,35-55,0,60,N,Distinction,TMA,114.2,4028
AAA,2014J,228383,M,Yorkshire Region,HE Qualification,0-35,0,60,N,Pass,TMA,118.4,2386
AAA,2014J,232307,M,South Region,Lower Than A Level,35-55,0,60,N,Pass,TMA,114.6,702
AAA,2014J,235068,F,East Midlands Region,Lower Than A Level,35-55,0,60,N,Pass,TMA,112.6,2811
AAA,2014J,235507,M,Yorkshire Region,A Level or Equivalent,0-35,1,180,N,Pass,TMA,116.4,1067
AAA,2014J,236875,M,West Midlands Region,A Level or Equivalent,0-35,0,60,N,Pass,TMA,119.2,201
AAA,2014J,237274,M,Yorkshire Region,A Level or Equivalent,0-35,0,60,N,Pass,TMA,112.6,2025
AAA,2014J,243510,F,South West Region,Lower Than A Level,0-35,0,60,N,Fail,TMA,115.8,549
AAA,2014J,244246,F,South East Region,A Level or Equivalent,0-35,0,60,N,Pass,TMA,116.2,1365
AAA,2014J,248581,F,West Midlands Region,A Level or Equivalent,0-35,0,60,N,Distinction,TMA,113.8,2883
AAA,2014J,252073,F,Yorkshire Region,A Level or Equivalent,35-55,0,120,N,Pass,TMA,120,865
AAA,2014J,254625,M,Wales,A Level or Equivalent,35-55,0,60,N,Distinction,TMA,117.4,1987
AAA,2014J,258587,M,South West Region,A Level or Equivalent,35-55,0,60,N,Distinction,TMA,109.4,6609
AAA,2014J,260623,M,South East Region,Lower Than A Level,0-35,0,60,N,Pass,TMA,116.8,1178
AAA,2014J,263251,M,East Anglian Region,A Level or Equivalent,35-55,0,60,N,Pass,TMA,113.8,2485
AAA,2014J,263543,M,East Anglian Region,Lower Than A Level,35-55,0,60,N,Pass,TMA,113.4,1594
AAA,2014J,263952,M,North Region,Lower Than A Level,35-55,0,60,N,Distinction,TMA,117.8,1444
AAA,2014J,266524,F,South Region,A Level or Equivalent,0-35,0,240,N,Pass,TMA,118,359
AAA,2014J,273346,M,East Midlands Region,Lower Than A Level,35-55,0,60,N,Pass,TMA,112.8,2080
AAA,2014J,275792,F,East Anglian Region,HE Qualification,0-35,0,60,N,Pass,TMA,114.8,605
AAA,2014J,277123,F,East Midlands Region,A Level or Equivalent,35-55,0,60,N,Fail,TMA,114,537
AAA,2014J,281077,F,East Anglian Region,HE Qualification,0-35,0,60,N,Pass,TMA,117.8,895
AAA,2014J,281636,F,West Midlands Region,A Level or Equivalent,0-35,0,60,N,Pass,TMA,113.8,2682
AAA,2014J,285315,M,East Anglian Region,HE Qualification,0-35,0,60,N,Pass,TMA,114.2,1157
AAA,2014J,287040,F,East Anglian Region,A Level or Equivalent,35-55,0,90,N,Pass,TMA,115.2,2267
AAA,2014J,287204,M,Scotland,A Level or Equivalent,0-35,0,60,N,Pass,TMA,115.6,1845
AAA,2014J,287210,M,Scotland,A Level or Equivalent,35-55,0,60,N,Pass,TMA,94.4,3275
AAA,2014J,289449,M,East Midlands Region,HE Qualification,35-55,0,60,N,Pass,TMA,112.4,1336
AAA,2014J,290164,F,Scotland,HE Qualification,35-55,0,60,N,Pass,TMA,116.4,5805
AAA,2014J,292525,M,South Region,A Level or Equivalent,0-35,0,60,N,Pass,TMA,114.2,311
AAA,2014J,292775,M,South East Region,A Level or Equivalent,0-35,0,60,N,Pass,TMA,119.6,1859
AAA,2014J,293824,F,South West Region,A Level or Equivalent,35-55,0,60,N,Pass,TMA,113.8,7901
AAA,2014J,294496,M,North Western Region,A Level or Equivalent,35-55,0,60,Y,Pass,TMA,127.6,1422
AAA,2014J,294655,M,Wales,A Level or Equivalent,35-55,0,60,N,Fail,TMA,126.8,2219
AAA,2014J,295060,M,East Anglian Region,A Level or Equivalent,0-35,0,60,N,Fail,TMA,115.6,1097
AAA,2014J,295075,M,South Region,HE Qualification,55<=,0,60,N,Pass,TMA,117.2,1642
AAA,2014J,296424,M,Scotland,A Level or Equivalent,35-55,0,60,N,Pass,TMA,111.6,1695
AAA,2014J,298034,M,Scotland,A Level or Equivalent,35-55,0,120,N,Fail,TMA,113.4,1681
AAA,2014J,298838,F,Yorkshire Region,A Level or Equivalent,0-35,0,60,N,Pass,TMA,114.2,1604
AAA,2014J,301967,M,South West Region,A Level or Equivalent,0-35,0,60,N,Pass,TMA,113.4,193
AAA,2014J,302476,M,South East Region,A Level or Equivalent,0-35,0,60,N,Distinction,TMA,111.6,1766
AAA,2014J,303521,F,Ireland,A Level or Equivalent,35-55,0,60,N,Pass,TMA,115.8,7163
AAA,2014J,303985,F,Scotland,HE Qualification,0-35,1,60,N,Pass,TMA,116.4,381
AAA,2014J,304465,F,West Midlands Region,A Level or Equivalent,0-35,0,60,N,Pass,TMA,113.2,3553
AAA,2014J,306646,M,South Region,A Level or Equivalent,0-35,0,60,N,Pass,TMA,115.4,144
AAA,2014J,309142,F,South Region,A Level or Equivalent,35-55,0,60,N,Pass,TMA,116.6,560
AAA,2014J,310412,F,London Region,A Level or Equivalent,35-55,0,60,N,Pass,TMA,113.8,2339
AAA,2014J,311235,M,South West Region,A Level or Equivalent,35-55,0,60,N,Pass,TMA,113.8,1168
AAA,2014J,313937,M,Scotland,HE Qualification,35-55,0,60,N,Pass,TMA,114.2,6965
AAA,2014J,315076,M,Yorkshire Region,A Level or Equivalent,0-35,0,60,N,Pass,TMA,120.8,1435
AAA,2014J,315744,M,Scotland,A Level or Equivalent,35-55,0,60,N,Distinction,TMA,116.8,4574
AAA,2014J,323370,F,West Midlands Region,A Level or Equivalent,0-35,0,120,N,Pass,TMA,116.6,2141
AAA,2014J,328024,M,Yorkshire Region,A Level or Equivalent,35-55,0,60,N,Pass,TMA,116.8,2444
AAA,2014J,329659,F,East Anglian Region,A Level or Equivalent,0-35,0,60,Y,Fail,TMA,87.4,487
AAA,2014J,330594,M,South West Region,Lower Than A Level,0-35,0,60,N,Pass,TMA,118.4,1043
AAA,2014J,331358,F,South Region,HE Qualification,35-55,1,60,N,Distinction,TMA,144,4212
AAA,2014J,332884,M,Wales,A Level or Equivalent,0-35,0,60,N,Pass,TMA,114.2,1648
AAA,2014J,334441,M,London Region,HE Qualification,0-35,0,60,N,Fail,TMA,113,283
AAA,2014J,335247,M,South West Region,A Level or Equivalent,0-35,0,60,N,Pass,TMA,114.6,604
AAA,2014J,335764,F,South East Region,A Level or Equivalent,0-35,1,60,N,Pass,TMA,190.5,1642
AAA,2014J,338407,M,East Midlands Region,A Level or Equivalent,35-55,0,60,N,Pass,TMA,114.4,270
AAA,2014J,342007,F,West Midlands Region,HE Qualification,0-35,1,60,N,Pass,TMA,144.75,2298
AAA,2014J,345440,M,South Region,HE Qualification,0-35,0,60,N,Pass,TMA,113.4,165
AAA,2014J,345519,F,North Region,A Level or Equivalent,0-35,0,60,N,Pass,TMA,112,1141
AAA,2014J,346118,F,East Anglian Region,A Level or Equivalent,35-55,0,120,N,Pass,TMA,114.2,700
AAA,2014J,348807,M,East Midlands Region,A Level or Equivalent,35-55,0,60,N,Pass,TMA,123.4,425
AAA,2014J,350156,M,South West Region,A Level or Equivalent,0-35,0,120,N,Pass,TMA,114.2,560
AAA,2014J,350939,M,East Anglian Region,Lower Than A Level,0-35,0,60,N,Pass,TMA,113.6,1427
AAA,2014J,351336,F,East Midlands Region,A Level or Equivalent,0-35,0,60,N,Pass,TMA,112.2,944
AAA,2014J,353665,M,South Region,A Level or Equivalent,35-55,0,60,N,Pass,TMA,114,398
AAA,2014J,354170,F,Wales,A Level or Equivalent,0-35,0,60,N,Fail,TMA,114.2,945
AAA,2014J,356170,M,North Western Region,HE Qualification,0-35,0,60,N,Pass,TMA,102.5,768
AAA,2014J,358182,M,South Region,Lower Than A Level,0-35,0,120,N,Pass,TMA,114.8,1901
AAA,2014J,364957,F,East Anglian Region,HE Qualification,35-55,0,60,N,Pass,TMA,118.2,1638
AAA,2014J,371710,M,Scotland,HE Qualification,0-35,0,60,N,Pass,TMA,114.2,2960
AAA,2014J,373872,F,South Region,A Level or Equivalent,0-35,0,60,N,Pass,TMA,118,1528
AAA,2014J,375260,M,Ireland,HE Qualification,0-35,0,60,N,Pass,TMA,117.4,829
AAA,2014J,375646,M,London Region,A Level or Equivalent,0-35,0,120,N,Pass,TMA,113.2,606
AAA,2014J,377546,M,East Anglian Region,A Level or Equivalent,0-35,0,120,Y,Distinction,TMA,115.4,1660
AAA,2014J,382095,M,South Region,Lower Than A Level,0-35,0,60,N,Pass,TMA,113,2392
AAA,2014J,383600,M,Scotland,A Level or Equivalent,0-35,0,60,N,Pass,TMA,113,725
AAA,2014J,383723,M,East Anglian Region,HE Qualification,55<=,0,60,N,Pass,TMA,114,7532
AAA,2014J,384203,M,Scotland,HE Qualification,0-35,0,120,N,Pass,TMA,116.6,5184
AAA,2014J,384725,F,East Anglian Region,Lower Than A Level,35-55,0,60,N,Pass,TMA,113.8,4677
AAA,2014J,387533,M,Scotland,HE Qualification,35-55,0,60,N,Fail,TMA,75.5,1096
AAA,2014J,388147,F,South West Region,A Level or Equivalent,35-55,0,300,N,Fail,TMA,42,441
AAA,2014J,390890,M,Scotland,A Level or Equivalent,0-35,1,90,N,Pass,TMA,204,358
AAA,2014J,391249,M,South Region,HE Qualification,35-55,0,60,N,Distinction,TMA,116.8,2648
AAA,2014J,396599,F,South Region,Lower Than A Level,0-35,0,120,Y,Fail,TMA,93.75,1039
AAA,2014J,396655,F,South Region,Lower Than A Level,0-35,0,180,Y,Fail,TMA,129.2,462
AAA,2014J,398171,F,South West Region,A Level or Equivalent,0-35,0,120,N,Pass,TMA,113.6,1337
AAA,2014J,398349,F,East Midlands Region,HE Qualification,0-35,0,60,N,Pass,TMA,114.8,4295
AAA,2014J,400147,M,South East Region,Lower Than A Level,35-55,0,60,N,Pass,TMA,115.2,338
AAA,2014J,400682,F,London Region,A Level or Equivalent,0-35,0,60,N,Pass,TMA,114.2,1584
AAA,2014J,401404,M,West Midlands Region,A Level or Equivalent,0-35,0,180,N,Pass,TMA,115.6,1326
AAA,2014J,402204,M,West Midlands Region,A Level or Equivalent,35-55,0,60,N,Pass,TMA,119,751
AAA,2014J,402727,F,East Anglian Region,A Level or Equivalent,0-35,0,60,Y,Pass,TMA,113.8,414
AAA,2014J,402961,F,North Western Region,Lower Than A Level,35-55,0,60,N,Pass,TMA,113.2,4555
AAA,2014J,404356,F,South East Region,A Level or Equivalent,0-35,0,60,N,Pass,TMA,115.4,2076
AAA,2014J,406671,M,South West Region,A Level or Equivalent,35-55,0,60,N,Pass,TMA,115.6,405
AAA,2014J,406682,M,South East Region,HE Qualification,55<=,0,60,N,Distinction,TMA,109.4,2752
AAA,2014J,409100,M,South East Region,HE Qualification,35-55,0,60,N,Pass,TMA,113,2180
AAA,2014J,409703,M,East Anglian Region,A Level or Equivalent,0-35,0,120,N,Pass,TMA,112.6,2808
AAA,2014J,410092,F,North Western Region,A Level or Equivalent,35-55,0,60,N,Pass,TMA,116.2,339
AAA,2014J,411971,M,Ireland,A Level or Equivalent,0-35,0,60,N,Pass,TMA,114.2,1318
AAA,2014J,418731,M,Ireland,A Level or Equivalent,0-35,0,90,N,Fail,TMA,119.2,127
AAA,2014J,421455,F,North Region,A Level or Equivalent,0-35,0,60,N,Pass,TMA,113.8,1472
AAA,2014J,424577,M,London Region,HE Qualification,0-35,0,120,N,Pass,TMA,112.4,2196
AAA,2014J,429858,M,Ireland,Lower Than A Level,0-35,0,300,N,Distinction,TMA,114.8,232
AAA,2014J,431025,M,East Anglian Region,A Level or Equivalent,0-35,0,150,N,Fail,TMA,112.4,300
AAA,2014J,439305,M,South East Region,A Level or Equivalent,35-55,0,60,N,Pass,TMA,116,613
AAA,2014J,442064,F,South West Region,HE Qualification,0-35,0,120,N,Pass,TMA,120,402
AAA,2014J,442132,M,South West Region,HE Qualification,0-35,0,60,N,Pass,TMA,119.4,176
AAA,2014J,446108,M,South West Region,A Level or Equivalent,0-35,0,120,N,Pass,TMA,113.4,879
AAA,2014J,447481,M,Ireland,A Level or Equivalent,0-35,0,60,N,Pass,TMA,118,767
AAA,2014J,468120,M,West Midlands Region,Lower Than A Level,0-35,0,120,N,Fail,TMA,40,116
AAA,2014J,470982,F,East Anglian Region,HE Qualification,35-55,1,120,N,Pass,TMA,117,1528
AAA,2014J,476603,M,Wales,A Level or Equivalent,0-35,0,120,N,Distinction,TMA,124.4,1365
AAA,2014J,481022,M,East Midlands Region,A Level or Equivalent,0-35,0,180,N,Fail,TMA,62.66666667,79
AAA,2014J,483800,F,Yorkshire Region,A Level or Equivalent,0-35,0,120,N,Pass,TMA,115,1368
AAA,2014J,484897,F,South West Region,A Level or Equivalent,0-35,0,120,N,Pass,TMA,115.8,711
AAA,2014J,485962,F,East Anglian Region,HE Qualification,0-35,0,120,N,Pass,TMA,113.4,1034
AAA,2014J,488990,M,South West Region,A Level or Equivalent,35-55,0,60,N,Pass,TMA,110.4,710
AAA,2014J,500113,M,South East Region,A Level or Equivalent,0-35,0,120,N,Pass,TMA,121,473
AAA,2014J,503889,F,Yorkshire Region,A Level or Equivalent,0-35,0,60,N,Pass,TMA,114.2,1901
AAA,2014J,518808,F,Scotland,HE Qualification,0-35,0,60,N,Pass,TMA,116.2,1443
AAA,2014J,527100,M,West Midlands Region,HE Qualification,0-35,0,120,N,Distinction,TMA,113.6,914
AAA,2014J,527801,M,South West Region,Lower Than A Level,35-55,0,120,N,Fail,TMA,102.25,607
AAA,2014J,533068,M,South Region,HE Qualification,0-35,0,60,N,Pass,TMA,118.4,398
AAA,2014J,537081,F,Scotland,HE Qualification,0-35,0,120,N,Fail,TMA,116,871
AAA,2014J,544253,M,London Region,A Level or Equivalent,35-55,0,120,N,Pass,TMA,120.4,2270
AAA,2014J,548120,M,London Region,HE Qualification,0-35,0,60,N,Pass,TMA,114.2,804
AAA,2014J,569505,F,East Midlands Region,HE Qualification,35-55,0,60,N,Distinction,TMA,111.8,4225
